1,2,3,4,5,6,7,8,9,10,Pattern
1.0,0.33,0.67,0.0,0.69,0.16,0.85,0.35,0.74,0.24,1
1.0,0.64,0.82,0.46,0.66,0.56,0.87,0.09,0.48,0.0,1
1.0,0.13,0.87,0.0,0.51,0.25,0.76,0.04,0.59,0.15,1
1.0,0.75,0.94,0.53,0.64,0.58,0.76,0.15,0.62,0.0,1
1.0,0.49,0.93,0.1,0.4,0.17,0.65,0.0,0.5,0.1,1
1.0,0.64,0.82,0.46,0.76,0.57,0.87,0.46,0.67,0.0,1
1.0,0.49,0.93,0.11,0.63,0.23,0.55,0.25,0.48,0.0,1
1.0,0.61,0.85,0.46,0.94,0.57,0.87,0.38,0.8,0.0,1
1.0,0.75,0.9,0.5,0.71,0.6,0.81,0.43,0.62,0.0,1
1.0,0.45,0.87,0.53,0.73,0.56,0.76,0.1,0.67,0.0,1
1.0,0.46,0.87,0.0,0.4,0.2,0.85,0.05,0.74,0.24,1
1.0,0.5,0.81,0.0,0.5,0.12,0.62,0.12,0.5,0.0,1
1.0,0.0,0.85,0.24,0.79,0.37,0.71,0.49,0.6,0.24,1
1.0,0.53,0.93,0.46,0.74,0.6,0.87,0.46,0.67,0.0,1
1.0,0.51,0.75,0.45,0.6,0.47,0.72,0.0,0.62,0.17,1
1.0,0.55,0.78,0.5,0.78,0.64,0.81,0.37,0.71,0.0,1
1.0,0.59,0.94,0.53,0.66,0.55,0.76,0.4,0.58,0.0,1
1.0,0.17,0.8,0.29,0.93,0.44,0.83,0.0,0.64,0.12,1
1.0,0.45,0.87,0.53,0.72,0.57,0.76,0.4,0.58,0.0,1
1.0,0.4,0.7,0.11,0.69,0.19,0.55,0.28,0.45,0.0,1
1.0,0.33,0.67,0.0,0.5,0.12,0.62,0.07,0.34,0.0,1
1.0,0.41,0.78,0.19,0.81,0.43,0.81,0.37,0.71,0.0,1
1.0,0.49,0.8,0.29,0.68,0.44,0.83,0.0,0.64,0.12,1
1.0,0.38,0.91,0.53,0.65,0.57,0.76,0.1,0.67,0.0,1
1.0,0.46,0.73,0.19,1.0,0.31,0.81,0.43,0.62,0.0,1
1.0,0.7,0.88,0.58,0.77,0.68,0.79,0.0,0.6,0.12,1
1.0,0.76,0.88,0.5,0.9,0.56,0.81,0.1,0.71,0.0,1
1.0,0.41,0.86,0.5,0.9,0.56,0.81,0.1,0.71,0.0,1
1.0,0.62,0.81,0.43,0.71,0.47,0.92,0.1,0.51,0.0,1
1.0,0.54,0.93,0.19,0.48,0.34,0.81,0.22,0.59,0.0,1
1.0,0.41,0.86,0.28,0.86,0.36,0.72,0.38,0.55,0.0,1
1.0,0.19,0.69,0.19,0.73,0.27,0.81,0.15,0.65,0.0,1
1.0,0.49,0.93,0.11,0.32,0.21,0.55,0.06,0.31,0.0,1
1.0,0.0,0.85,0.24,0.89,0.49,0.89,0.55,0.76,0.42,1
1.0,0.46,0.87,0.0,0.46,0.11,0.85,0.35,0.74,0.24,1
1.0,0.0,0.85,0.24,0.5,0.28,0.71,0.09,0.62,0.24,1
1.0,0.76,0.94,0.56,0.74,0.65,0.83,0.0,0.64,0.12,1
1.0,0.46,0.73,0.19,0.74,0.47,0.81,0.22,0.59,0.0,1
1.0,0.5,0.81,0.0,0.41,0.21,0.62,0.33,0.47,0.0,1
1.0,0.54,0.93,0.19,0.5,0.31,0.81,0.37,0.71,0.0,1
1.0,0.0,0.76,0.15,0.8,0.47,0.88,0.49,0.73,0.35,1
1.0,0.55,0.83,0.11,0.35,0.16,0.55,0.15,0.4,0.0,1
1.0,0.58,0.79,0.53,0.69,0.61,0.76,0.4,0.58,0.0,1
1.0,0.37,0.91,0.28,0.68,0.48,0.72,0.38,0.55,0.0,1
1.0,0.46,0.87,0.33,0.49,0.41,0.67,0.18,0.48,0.0,1
1.0,0.0,0.76,0.15,0.53,0.34,0.57,0.27,0.53,0.05,1
1.0,0.58,0.79,0.53,0.69,0.61,0.76,0.1,0.67,0.0,1
1.0,0.73,0.9,0.46,0.74,0.6,0.87,0.38,0.8,0.0,1
1.0,0.28,0.72,0.0,0.38,0.15,0.76,0.22,0.69,0.15,1
1.0,0.5,0.81,0.5,0.67,0.54,0.81,0.27,0.54,0.0,1
1.0,0.78,0.89,0.53,0.69,0.61,0.76,0.25,0.51,0.0,1
0.91,0.48,0.81,0.12,1.0,0.24,0.79,0.22,0.57,0.0,1
1.0,0.2,0.6,0.11,0.36,0.14,0.55,0.28,0.45,0.0,1
1.0,0.52,0.89,0.11,0.69,0.19,0.55,0.24,0.51,0.0,1
1.0,0.0,0.76,0.15,0.61,0.21,0.67,0.42,0.55,0.15,1
1.0,0.46,0.87,0.0,0.57,0.28,0.85,0.3,0.58,0.24,1
1.0,0.29,0.9,0.19,0.48,0.34,0.81,0.0,0.5,0.0,1
1.0,0.75,0.87,0.62,0.84,0.67,0.81,0.0,0.69,0.19,1
1.0,0.68,0.95,0.43,0.86,0.49,0.92,0.4,0.84,0.0,1
1.0,0.41,0.86,0.5,0.65,0.56,0.81,0.43,0.62,0.0,1
1.0,0.11,0.55,0.0,0.33,0.08,0.62,0.07,0.34,0.0,1
1.0,0.52,0.82,0.33,0.56,0.44,0.67,0.35,0.51,0.0,1
1.0,0.35,0.68,0.28,0.49,0.38,0.72,0.38,0.55,0.0,1
1.0,0.61,0.91,0.28,0.86,0.36,0.72,0.24,0.48,0.0,1
1.0,0.11,0.66,0.11,0.51,0.31,0.55,0.25,0.48,0.0,1
1.0,0.0,0.85,0.24,0.43,0.31,0.62,0.28,0.49,0.15,1
1.0,0.29,0.9,0.18,0.39,0.26,0.59,0.0,0.45,0.09,1
1.0,0.59,0.79,0.13,0.78,0.22,0.87,0.0,0.54,0.0,1
1.0,0.51,0.93,0.13,0.73,0.27,0.87,0.4,0.76,0.0,1
1.0,0.37,0.85,0.46,0.66,0.56,0.87,0.44,0.71,0.0,1
0.89,0.41,0.78,0.0,1.0,0.15,0.76,0.04,0.66,0.21,1
1.0,0.75,0.94,0.53,0.72,0.57,0.76,0.1,0.67,0.0,1
1.0,0.13,0.87,0.0,0.68,0.34,0.76,0.35,0.56,0.15,1
1.0,0.49,0.75,0.24,0.59,0.32,0.89,0.0,0.68,0.13,1
1.0,0.28,0.72,0.28,0.49,0.38,0.72,0.33,0.63,0.0,1
1.0,0.67,0.87,0.33,0.56,0.44,0.67,0.07,0.37,0.0,1
1.0,0.11,0.66,0.11,0.63,0.23,0.55,0.15,0.4,0.0,1
1.0,0.11,0.66,0.11,0.47,0.19,0.55,0.25,0.48,0.0,1
1.0,0.33,0.67,0.0,0.76,0.29,0.76,0.35,0.56,0.15,1
1.0,0.79,0.95,0.62,0.84,0.67,0.81,0.0,0.69,0.19,1
1.0,0.62,0.91,0.53,0.72,0.58,0.89,0.0,0.68,0.13,1
1.0,0.0,0.76,0.15,0.51,0.29,0.88,0.26,0.73,0.35,1
1.0,0.0,0.76,0.15,0.78,0.24,0.88,0.11,0.49,0.02,1
1.0,0.0,0.76,0.15,0.52,0.2,0.8,0.45,0.62,0.27,1
1.0,0.66,0.83,0.62,0.71,0.65,0.81,0.0,0.69,0.19,1
1.0,0.5,0.81,0.0,0.43,0.06,0.76,0.35,0.56,0.15,1
1.0,0.33,0.67,0.0,0.35,0.05,0.62,0.21,0.41,0.0,1
1.0,0.19,0.81,0.0,0.43,0.16,0.85,0.44,0.65,0.24,1
1.0,0.75,0.94,0.53,0.65,0.57,0.76,0.15,0.62,0.0,1
1.0,0.0,0.76,0.15,1.0,0.35,0.88,0.18,0.71,0.02,1
1.0,0.51,0.93,0.13,0.5,0.27,0.87,0.38,0.8,0.0,1
1.0,0.0,0.85,0.24,0.74,0.31,0.62,0.15,0.44,0.15,1
1.0,0.71,0.93,0.46,0.76,0.57,0.87,0.24,0.63,0.0,1
1.0,0.2,0.6,0.11,0.43,0.23,0.55,0.0,0.34,0.0,1
1.0,0.64,0.92,0.33,0.62,0.38,0.67,0.22,0.44,0.0,1
1.0,0.55,0.89,0.16,0.68,0.36,0.68,0.0,0.58,0.16,1
1.0,0.73,0.87,0.43,0.66,0.55,0.92,0.12,0.8,0.0,1
1.0,0.11,0.55,0.0,0.72,0.17,0.62,0.27,0.57,0.0,1
1.0,0.13,0.87,0.33,0.72,0.43,0.67,0.33,0.54,0.0,1
1.0,0.76,0.88,0.5,0.71,0.6,0.81,0.15,0.65,0.0,1
1.0,0.68,0.92,0.41,0.58,0.49,0.77,0.0,0.66,0.18,1
1.0,0.52,0.76,0.46,0.79,0.54,0.87,0.38,0.8,0.0,1
1.0,0.61,0.91,0.28,0.68,0.48,0.72,0.2,0.52,0.0,1
1.0,0.34,0.84,0.43,0.86,0.49,0.92,0.42,0.8,0.0,1
1.0,0.41,0.86,0.28,0.86,0.36,0.72,0.09,0.63,0.0,1
1.0,0.43,0.92,0.56,0.92,0.61,0.83,0.0,0.64,0.12,1
1.0,0.68,0.88,0.56,0.74,0.65,0.94,0.0,0.8,0.22,1
1.0,0.64,0.86,0.28,0.68,0.48,0.72,0.0,0.45,0.0,1
1.0,0.73,0.94,0.5,0.68,0.53,0.81,0.15,0.65,0.0,1
1.0,0.76,0.88,0.5,0.81,0.62,0.81,0.35,0.74,0.0,1
1.0,0.55,0.83,0.11,0.33,0.19,0.55,0.07,0.48,0.0,1
1.0,0.6,0.9,0.5,0.78,0.64,0.81,0.35,0.74,0.0,1
1.0,0.55,0.83,0.11,0.47,0.19,0.55,0.18,0.37,0.0,1
1.0,0.25,0.82,0.36,0.62,0.49,0.75,0.0,0.58,0.11,1
1.0,0.13,0.87,0.33,0.67,0.46,0.67,0.35,0.51,0.0,1
1.0,0.04,0.77,0.18,0.41,0.22,0.59,0.0,0.45,0.09,1
1.0,0.44,0.92,0.58,0.84,0.64,0.9,0.0,0.77,0.21,1
1.0,0.13,0.87,0.0,0.5,0.12,0.62,0.21,0.41,0.0,1
1.0,0.6,0.9,0.5,0.68,0.53,0.81,0.43,0.62,0.0,1
1.0,0.45,0.79,0.24,0.67,0.46,0.89,0.0,0.68,0.13,1
1.0,0.53,0.82,0.53,0.7,0.59,0.76,0.0,0.47,0.0,1
1.0,0.58,0.79,0.11,0.35,0.16,0.55,0.25,0.48,0.0,1
1.0,0.62,0.94,0.33,0.57,0.43,0.67,0.29,0.61,0.0,1
1.0,0.62,0.94,0.33,0.51,0.38,0.67,0.31,0.58,0.0,1
1.0,0.13,0.67,0.13,0.62,0.38,0.87,0.11,0.76,0.0,1
1.0,0.69,0.93,0.43,0.92,0.62,0.92,0.46,0.74,0.0,1
1.0,0.48,0.88,0.35,0.68,0.52,0.85,0.0,0.72,0.2,1
1.0,0.61,0.85,0.46,0.74,0.6,0.87,0.11,0.76,0.0,1
0.89,0.11,0.78,0.0,1.0,0.15,0.76,0.27,0.52,0.21,1
1.0,0.68,0.92,0.41,0.65,0.53,0.77,0.0,0.66,0.18,1
1.0,0.35,0.68,0.28,0.68,0.48,0.72,0.33,0.63,0.0,1
1.0,0.28,0.72,0.0,0.38,0.15,0.76,0.32,0.59,0.15,1
1.0,0.46,0.87,0.0,0.38,0.15,0.76,0.47,0.62,0.15,1
1.0,0.42,0.92,0.33,0.51,0.38,0.67,0.22,0.44,0.0,1
1.0,0.42,0.71,0.13,0.5,0.27,0.87,0.44,0.71,0.0,1
1.0,0.0,0.76,0.15,0.5,0.32,0.67,0.2,0.44,0.15,1
1.0,0.59,0.94,0.53,0.69,0.61,0.76,0.15,0.62,0.0,1
1.0,0.6,0.94,0.29,0.65,0.47,0.83,0.0,0.64,0.12,1
1.0,0.75,0.87,0.46,0.82,0.51,0.87,0.24,0.63,0.0,1
1.0,0.41,0.86,0.5,0.9,0.56,0.81,0.27,0.54,0.0,1
1.0,0.62,0.81,0.19,0.64,0.36,0.81,0.22,0.59,0.0,1
1.0,0.49,0.75,0.43,0.71,0.47,0.92,0.18,0.74,0.0,1
1.0,0.0,0.76,0.15,0.78,0.24,0.88,0.52,0.7,0.35,1
1.0,0.75,0.94,0.53,0.65,0.57,0.76,0.08,0.42,0.0,1
1.0,0.37,0.91,0.28,0.8,0.4,0.72,0.2,0.52,0.0,1
1.0,0.56,0.78,0.33,0.63,0.48,0.67,0.0,0.41,0.0,1
1.0,0.73,0.9,0.46,0.79,0.54,0.87,0.46,0.67,0.0,1
1.0,0.57,0.94,0.51,0.74,0.56,0.93,0.0,0.71,0.14,1
1.0,0.42,0.92,0.33,0.77,0.4,0.67,0.22,0.44,0.0,1
1.0,0.56,0.83,0.13,0.87,0.41,0.87,0.0,0.54,0.0,1
1.0,0.73,0.96,0.53,0.69,0.61,0.76,0.08,0.42,0.0,1
1.0,0.54,0.89,0.43,0.82,0.53,0.92,0.42,0.8,0.0,1
1.0,0.46,0.87,0.33,0.62,0.38,0.67,0.22,0.44,0.0,1
1.0,0.13,0.87,0.0,0.76,0.38,0.85,0.05,0.74,0.24,1
1.0,0.41,0.78,0.19,0.69,0.31,0.81,0.0,0.5,0.0,1
1.0,0.62,0.81,0.19,0.91,0.36,0.81,0.37,0.71,0.0,1
1.0,0.35,0.9,0.5,0.67,0.54,0.81,0.15,0.65,0.0,1
1.0,0.71,0.93,0.46,0.79,0.54,0.87,0.09,0.48,0.0,1
1.0,0.46,0.92,0.04,0.39,0.22,0.77,0.0,0.66,0.18,1
1.0,0.52,0.76,0.28,0.68,0.48,0.72,0.24,0.48,0.0,1
1.0,0.5,0.81,0.0,0.48,0.07,0.85,0.41,0.68,0.24,1
1.0,0.73,0.94,0.5,0.67,0.54,0.81,0.22,0.59,0.0,1
1.0,0.0,0.85,0.24,0.55,0.39,0.71,0.33,0.62,0.24,1
1.0,0.29,0.83,0.13,1.0,0.33,0.87,0.17,0.71,0.0,1
1.0,0.48,0.8,0.28,0.67,0.33,0.72,0.09,0.63,0.0,1
1.0,0.78,0.89,0.53,0.73,0.56,0.76,0.4,0.58,0.0,1
1.0,0.44,0.92,0.36,0.64,0.47,0.75,0.0,0.58,0.11,1
1.0,0.0,0.85,0.24,0.45,0.27,0.62,0.35,0.58,0.15,1
1.0,0.8,0.92,0.6,0.89,0.67,0.85,0.0,0.72,0.2,1
1.0,0.73,0.96,0.53,0.82,0.6,0.89,0.0,0.68,0.13,1
1.0,0.42,0.92,0.33,0.72,0.43,0.67,0.13,0.54,0.0,1
1.0,0.45,0.87,0.53,0.76,0.62,0.76,0.25,0.51,0.0,1
1.0,0.62,0.81,0.43,0.69,0.49,0.92,0.12,0.8,0.0,1
1.0,0.63,0.95,0.58,0.79,0.68,0.9,0.0,0.77,0.21,1
1.0,0.28,0.72,0.0,0.45,0.17,0.62,0.31,0.5,0.0,1
1.0,0.2,0.81,0.31,0.59,0.45,0.9,0.0,0.77,0.21,1
1.0,0.66,0.87,0.53,0.66,0.55,0.76,0.0,0.47,0.0,1
0.94,0.46,0.7,0.41,1.0,0.49,0.86,0.45,0.66,0.0,1
1.0,0.6,0.9,0.5,0.65,0.56,0.81,0.27,0.54,0.0,1
1.0,0.5,0.81,0.5,0.71,0.6,0.81,0.43,0.62,0.0,1
1.0,0.43,0.78,0.43,0.87,0.65,0.92,0.4,0.84,0.0,1
1.0,0.0,0.62,0.0,0.38,0.15,0.76,0.47,0.62,0.15,1
1.0,0.46,0.73,0.19,0.69,0.31,0.81,0.15,0.65,0.0,1
1.0,0.46,0.87,0.0,0.41,0.21,0.62,0.07,0.34,0.0,1
1.0,0.52,0.89,0.11,0.69,0.19,0.55,0.28,0.45,0.0,1
1.0,0.22,0.82,0.33,0.67,0.46,0.67,0.13,0.54,0.0,1
1.0,0.46,0.73,0.19,0.52,0.27,0.81,0.37,0.71,0.0,1
1.0,0.56,0.9,0.46,0.68,0.51,0.87,0.17,0.71,0.0,1
1.0,0.19,0.81,0.0,0.62,0.15,0.76,0.04,0.59,0.15,1
1.0,0.0,0.76,0.15,0.76,0.29,0.67,0.15,0.47,0.15,1
1.0,0.45,0.87,0.53,0.84,0.57,0.76,0.38,0.62,0.0,1
1.0,0.59,0.94,0.28,0.64,0.36,0.72,0.0,0.45,0.0,1
1.0,0.0,0.62,0.0,0.29,0.15,0.62,0.12,0.5,0.0,1
1.0,0.5,0.81,0.0,0.41,0.21,0.62,0.28,0.54,0.0,1
1.0,0.19,0.69,0.19,0.6,0.4,0.81,0.4,0.65,0.0,1
1.0,0.56,0.83,0.13,0.67,0.33,0.87,0.38,0.8,0.0,1
1.0,0.2,0.6,0.11,0.47,0.19,0.55,0.0,0.34,0.0,1
1.0,0.67,0.87,0.33,0.52,0.36,0.67,0.0,0.41,0.0,1
1.0,0.19,0.81,0.0,0.55,0.21,0.76,0.41,0.71,0.15,1
1.0,0.4,0.91,0.31,0.59,0.45,0.9,0.0,0.77,0.21,1
1.0,0.35,0.68,0.28,0.8,0.4,0.72,0.2,0.52,0.0,1
1.0,0.66,0.83,0.28,0.8,0.4,0.72,0.09,0.63,0.0,1
1.0,0.2,0.6,0.11,0.4,0.25,0.55,0.15,0.4,0.0,1
1.0,0.5,0.81,0.0,0.48,0.07,0.85,0.05,0.74,0.24,1
1.0,0.35,0.68,0.28,0.64,0.36,0.72,0.2,0.52,0.0,1
1.0,0.73,0.94,0.5,0.81,0.62,0.81,0.4,0.65,0.0,1
1.0,0.29,0.9,0.46,0.79,0.54,0.87,0.38,0.8,0.0,1
1.0,0.04,0.77,0.18,0.46,0.32,0.59,0.0,0.45,0.09,1
1.0,0.0,0.76,0.15,0.62,0.38,0.67,0.06,0.53,0.15,1
1.0,0.5,0.81,0.5,0.77,0.54,0.81,0.0,0.5,0.0,1
1.0,0.53,0.82,0.53,0.65,0.57,0.76,0.25,0.51,0.0,1
1.0,0.46,0.87,0.0,0.35,0.05,0.62,0.17,0.45,0.0,1
1.0,0.11,0.55,0.0,0.67,0.1,0.76,0.46,0.65,0.15,1
1.0,0.46,0.87,0.33,0.56,0.44,0.67,0.08,0.58,0.0,1
1.0,0.0,0.62,0.0,0.72,0.17,0.62,0.33,0.47,0.0,1
1.0,0.56,0.9,0.19,0.91,0.36,0.81,0.22,0.59,0.0,1
1.0,0.55,0.78,0.5,0.78,0.64,0.81,0.1,0.71,0.0,1
1.0,0.0,0.62,0.0,0.81,0.12,0.62,0.21,0.41,0.0,1
1.0,0.33,0.67,0.0,0.43,0.16,0.85,0.5,0.8,0.24,1
1.0,0.0,0.85,0.24,0.75,0.31,0.82,0.5,0.66,0.35,1
1.0,0.77,0.95,0.58,0.74,0.64,0.9,0.0,0.77,0.21,1
1.0,0.05,0.86,0.28,0.86,0.36,0.72,0.31,0.66,0.0,1
1.0,0.55,0.78,0.5,0.65,0.56,0.81,0.09,0.45,0.0,1
1.0,0.69,0.96,0.46,0.87,0.62,0.87,0.0,0.54,0.0,1
1.0,0.19,0.81,0.0,0.46,0.11,0.85,0.5,0.8,0.24,1
1.0,0.72,0.96,0.5,0.67,0.54,0.81,0.0,0.5,0.0,1
1.0,0.11,0.79,0.24,0.77,0.36,0.89,0.0,0.68,0.13,1
0.94,0.64,0.89,0.41,1.0,0.49,0.86,0.37,0.79,0.0,1
1.0,0.72,0.96,0.5,0.9,0.56,0.81,0.15,0.65,0.0,1
1.0,0.46,0.87,0.33,0.63,0.48,0.67,0.18,0.48,0.0,1
1.0,0.29,0.9,0.19,0.52,0.27,0.81,0.15,0.65,0.0,1
1.0,0.64,0.86,0.28,0.64,0.36,0.72,0.36,0.59,0.0,1
1.0,0.67,0.87,0.33,0.63,0.48,0.67,0.13,0.54,0.0,1
1.0,0.0,0.85,0.24,0.92,0.4,0.82,0.2,0.67,0.06,1
1.0,0.28,0.72,0.0,0.89,0.21,0.76,0.46,0.65,0.15,1
1.0,0.35,0.85,0.19,0.48,0.34,0.81,0.35,0.74,0.0,1
0.94,0.46,0.7,0.41,1.0,0.49,0.86,0.0,0.53,0.0,1
1.0,0.38,0.91,0.53,0.73,0.56,0.76,0.15,0.62,0.0,1
1.0,0.0,0.85,0.24,0.47,0.33,0.71,0.45,0.65,0.24,1
1.0,0.19,0.81,0.0,0.81,0.12,0.62,0.28,0.54,0.0,1
0.94,0.67,0.84,0.41,1.0,0.49,0.86,0.0,0.53,0.0,1
1.0,0.28,0.72,0.0,0.41,0.1,0.76,0.32,0.59,0.15,1
1.0,0.0,0.85,0.24,0.66,0.45,0.71,0.45,0.65,0.24,1
1.0,0.19,0.81,0.0,0.41,0.1,0.76,0.04,0.59,0.15,1
1.0,0.65,0.92,0.36,0.56,0.43,0.75,0.0,0.58,0.11,1
1.0,0.5,0.81,0.0,0.41,0.1,0.76,0.21,0.49,0.15,1
1.0,0.25,0.82,0.36,0.62,0.49,0.75,0.0,0.58,0.11,1
1.0,0.69,0.84,0.53,0.72,0.57,0.76,0.38,0.62,0.0,1
1.0,0.55,0.83,0.11,0.47,0.19,0.55,0.15,0.4,0.0,1
1.0,0.29,0.9,0.19,0.48,0.34,0.81,0.09,0.45,0.0,1
1.0,0.13,0.87,0.0,0.51,0.25,0.76,0.32,0.59,0.15,1
1.0,0.13,0.87,0.0,0.35,0.05,0.62,0.27,0.57,0.0,1
0.92,0.0,0.78,0.22,1.0,0.33,0.82,0.43,0.62,0.38,1
1.0,0.61,0.85,0.46,0.69,0.49,0.87,0.29,0.58,0.0,1
1.0,0.55,0.78,0.5,0.81,0.62,0.81,0.0,0.5,0.0,1
1.0,0.67,0.83,0.5,0.86,0.59,0.81,0.1,0.71,0.0,1
1.0,0.75,0.94,0.53,0.84,0.57,0.76,0.0,0.47,0.0,1
1.0,0.78,0.89,0.53,0.8,0.59,0.76,0.0,0.47,0.0,1
1.0,0.56,0.78,0.33,0.52,0.36,0.67,0.22,0.44,0.0,1
1.0,0.04,0.63,0.04,0.77,0.32,0.77,0.0,0.66,0.18,1
1.0,0.4,0.7,0.11,0.69,0.19,0.55,0.18,0.37,0.0,1
1.0,0.37,0.91,0.28,0.67,0.33,0.72,0.38,0.55,0.0,1
1.0,0.25,0.62,0.16,0.77,0.3,0.68,0.0,0.58,0.16,1
1.0,0.52,0.89,0.11,0.69,0.19,0.55,0.11,0.45,0.0,1
1.0,0.0,0.85,0.24,1.0,0.35,0.82,0.57,0.76,0.35,1
1.0,0.38,0.91,0.53,0.8,0.59,0.76,0.25,0.51,0.0,1
1.0,0.41,0.86,0.5,0.72,0.59,0.81,0.0,0.5,0.0,1
1.0,0.37,0.85,0.46,1.0,0.54,0.87,0.11,0.76,0.0,1
1.0,0.14,0.57,0.04,0.41,0.18,0.77,0.0,0.66,0.18,1
0.94,0.46,0.7,0.41,1.0,0.49,0.86,0.11,0.75,0.0,1
1.0,0.15,0.8,0.28,0.64,0.36,0.72,0.31,0.66,0.0,1
1.0,0.73,0.94,0.5,0.67,0.54,0.81,0.37,0.71,0.0,1
1.0,0.56,0.83,0.13,0.79,0.46,0.87,0.11,0.76,0.0,1
1.0,0.18,0.69,0.18,0.41,0.22,0.59,0.0,0.45,0.09,1
1.0,0.66,0.87,0.53,0.66,0.55,0.76,0.4,0.58,0.0,1
1.0,0.68,0.95,0.43,0.69,0.49,0.92,0.18,0.74,0.0,1
1.0,0.66,0.83,0.28,0.86,0.36,0.72,0.08,0.4,0.0,1
1.0,0.36,0.75,0.36,0.82,0.47,0.75,0.0,0.58,0.11,1
1.0,0.56,0.78,0.33,0.52,0.36,0.67,0.33,0.54,0.0,1
1.0,0.72,0.96,0.5,0.75,0.56,0.81,0.1,0.71,0.0,1
1.0,0.75,0.9,0.5,0.78,0.64,0.81,0.09,0.45,0.0,1
1.0,0.25,0.82,0.36,0.57,0.41,0.75,0.0,0.58,0.11,1
1.0,0.41,0.78,0.19,0.81,0.43,0.81,0.22,0.59,0.0,1
1.0,0.63,0.91,0.31,0.74,0.47,0.9,0.0,0.77,0.21,1
1.0,0.33,0.67,0.0,0.29,0.15,0.62,0.0,0.38,0.0,1
1.0,0.35,0.75,0.11,0.35,0.16,0.55,0.29,0.42,0.0,1
1.0,0.48,0.8,0.28,0.6,0.4,0.72,0.24,0.48,0.0,1
1.0,0.53,0.93,0.46,0.68,0.51,0.87,0.38,0.8,0.0,1
1.0,0.35,0.85,0.45,0.63,0.54,0.72,0.0,0.62,0.17,1
1.0,0.45,0.87,0.53,0.79,0.63,0.89,0.0,0.68,0.13,1
1.0,0.35,0.9,0.5,0.9,0.56,0.81,0.22,0.59,0.0,1
1.0,0.43,0.92,0.0,0.54,0.08,0.62,0.28,0.54,0.0,1
1.0,0.0,0.85,0.24,0.66,0.4,0.82,0.14,0.48,0.06,1
1.0,0.6,0.9,0.5,0.77,0.54,0.81,0.37,0.71,0.0,1
1.0,0.37,0.91,0.28,0.86,0.36,0.72,0.2,0.52,0.0,1
1.0,0.67,0.87,0.33,0.77,0.4,0.67,0.08,0.58,0.0,1
1.0,0.69,0.84,0.53,0.65,0.57,0.76,0.21,0.55,0.0,1
1.0,0.59,0.79,0.13,0.55,0.19,0.87,0.09,0.48,0.0,1
1.0,0.26,0.89,0.43,0.78,0.57,0.92,0.31,0.61,0.0,1
1.0,0.61,0.81,0.18,0.54,0.23,0.59,0.0,0.45,0.09,1
1.0,0.24,0.89,0.13,0.48,0.3,0.87,0.0,0.54,0.0,1
1.0,0.36,0.91,0.51,0.85,0.59,0.93,0.0,0.71,0.14,1
1.0,0.37,0.91,0.28,0.64,0.36,0.72,0.09,0.63,0.0,1
1.0,0.43,0.92,0.0,0.55,0.21,0.76,0.32,0.59,0.15,1
1.0,0.28,0.72,0.0,0.43,0.16,0.85,0.52,0.78,0.24,1
1.0,0.26,0.89,0.43,0.71,0.47,0.92,0.4,0.84,0.0,1
1.0,0.46,0.73,0.18,0.39,0.26,0.59,0.0,0.45,0.09,1
1.0,0.62,0.94,0.33,0.63,0.48,0.67,0.22,0.44,0.0,1
1.0,0.56,0.9,0.46,0.83,0.64,0.87,0.44,0.71,0.0,1
1.0,0.28,0.72,0.0,0.62,0.24,0.85,0.54,0.74,0.24,1
1.0,0.24,0.89,0.13,0.48,0.3,0.87,0.4,0.76,0.0,1
1.0,0.0,0.62,0.0,0.31,0.12,0.62,0.21,0.41,0.0,1
1.0,0.4,0.7,0.33,0.56,0.44,0.67,0.29,0.61,0.0,1
1.0,0.35,0.75,0.11,0.55,0.28,0.55,0.29,0.42,0.0,1
1.0,0.75,0.9,0.5,0.72,0.59,0.81,0.09,0.45,0.0,1
1.0,0.59,0.94,0.53,0.82,0.6,0.89,0.0,0.68,0.13,1
1.0,0.0,0.62,0.0,0.4,0.2,0.85,0.52,0.78,0.24,1
1.0,0.13,0.87,0.0,0.29,0.15,0.62,0.07,0.34,0.0,1
1.0,0.73,0.96,0.53,0.64,0.58,0.76,0.08,0.42,0.0,1
1.0,0.73,0.96,0.53,0.76,0.62,0.76,0.1,0.67,0.0,1
1.0,0.62,0.94,0.33,0.63,0.48,0.67,0.13,0.54,0.0,1
1.0,0.46,0.87,0.0,0.62,0.15,0.76,0.35,0.56,0.15,1
1.0,0.13,0.67,0.13,0.5,0.27,0.87,0.11,0.76,0.0,1
1.0,0.46,0.87,0.33,0.6,0.4,0.67,0.35,0.51,0.0,1
1.0,0.0,0.76,0.15,0.7,0.23,0.57,0.31,0.47,0.05,1
1.0,0.52,0.76,0.46,0.83,0.64,0.87,0.09,0.48,0.0,1
1.0,0.22,0.89,0.11,0.43,0.23,0.55,0.24,0.51,0.0,1
1.0,0.33,0.75,0.33,0.49,0.41,0.67,0.18,0.48,0.0,1
1.0,0.22,0.89,0.11,0.47,0.19,0.55,0.25,0.48,0.0,1
1.0,0.0,0.85,0.24,0.55,0.31,0.62,0.07,0.49,0.15,1
1.0,0.61,0.91,0.28,0.57,0.43,0.72,0.14,0.59,0.0,1
1.0,0.6,0.8,0.16,0.77,0.3,0.68,0.0,0.58,0.16,1
